comment,identity_attack,insult,obscene,severe_toxicity,sexual_explicit,threat,toxicity
"Maraqlidir indidən hansi dəstənin harada dayanacagini niyə cəkib paylaşırlar axi,,,o qeyrətsiz,namərdlərin nə vaxt nə edəcəyi məlum deyil......",0.0,1.0,1.0,0.0,0.0,0.0,1.0
Adamın psixologiyasını belə pozur ölkə bizim milləti də Avropa adı ilə meyilləndirdilər açıqlıga sonra da agız dolusu qardaş nə qardaş ə balıq başdan iylənib,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Barış Mançoya böyük hörmətsizlikdir..,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sennen menim zehlem gedir zidden,0.0,1.0,1.0,0.0,0.0,0.0,1.0
ən yaxsidi odu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vaayy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hə adlarinda qoyublar muselman,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Təpəsinə paslı gülləni elə FSBnin generalları çaxacaq.səbrli ol biraz,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Maawdan sonra bizde de pul olmir amma sen bizden de pis gundesen,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qəzanın 590 min əhalisi var 2017 ci ilin statistikasına əsasən. 10 min nediki. Terroculara bilmirdi ki onlar əclafliq edende belə cavab alacaqlar? Fars tulalarinin kuyunə gedən bundan da betər günə qalacaq,1.0,1.0,1.0,0.0,0.0,0.0,1.0
O millimetr deyil dilidir getsin delxansya,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Anlama kuzum anlama git uyu,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Xomeyniye deyin bunkerden çıxsın ateşkesdi)),1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tuta bilmedi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salam oğlanlar geylər neçəsiz burda yazıram mene kimse şəxsidə yazsa bloka atacam yazmıyın sadəcə ele bele girdim mırta ,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Oğraşlıq elemiyinde bedbextler nece cavab vereceksiz,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Mecbur etmir sadece pulla herisleri köle edirler insanın iki zeyif nöqtesi var ya pul ya qadın yahudiler pulla alabilmediyi insanı qadınla şantaj eder,1.0,0.0,0.0,0.0,0.0,0.0,1.0
deyen sohbet elemeye ehmed movzusunnan bawqa movzu tapammirsiz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Azadlıq verilmir alınır dayan! Onun elçisidi ölüm qan qada...,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Danışırda),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sən Elçibəyin adını yazma burda yaxşımı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29 qardasim gele bilmedi cerez turkiye 2si geldi Azal idi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sən çalış biraz müalicə al məndən sənə məsləhət,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Öldürəcək kimsə onu,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Niye qoşulmursuz söhbete,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"İslam pis deyil İslamı yanlış çatdıranlara, İslamdan biznes quranlara qarşıyam mənim bildiyim hər yaxşı şeyləri Quran oxumaq formalaşdırdı mən bunun hamıya şamil olunmasını istərdim ama insanlar da insanları yoldan çıxarırlar",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Göresen bizdede muharibe olanda ,Filistinlilerle,Israilliler bir birlerinen mubahise edirdiler ,bizimkiler niye bir birlerin tehqir edirler",0.0,1.0,0.0,0.0,0.0,0.0,1.0
1 cə qolda vura bilseydilər,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İbrahim Tatlıses- Antebin kalesi gedin qulaq asın hadi yine iyisiniz ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bize uje en arzuolunmaz ölke kimi baxırlar futbolda(eslinde eledi),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Biraz insanlığını qabağına qoy düşün,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Olabilər ama bizim tək problem ya qapıçıdan ya da qapıdan qorxmağımızdı,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musanın basina xos isler acmadilar sonuncu defe xeyirlisi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Ne qeder qansiz şerefsizler var..,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Zarafatsiz deyrem aztv işçilərin araşdırsinlar bunlar hansısa maddə qəbul edib ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
𝐬𝐞𝐯𝐢𝐧𝐜𝐝𝐞𝐧 𝐚𝐠𝐥𝐚𝐦𝐚𝐪 𝐧𝐤𝐫𝐦𝐚𝐥𝐝𝐢?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dediyinə peşman oldu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmm️,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sene deyim abi trabzon hec oynaya bilmirdiye geldi nece uddu getdi yandirdi meni,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nə olacaqsizin ustunuzdə siniyaq lazim olanda basqasinda istifadə ederik,0.0,1.0,0.0,0.0,0.0,0.0,1.0
qaqam məncə izlənməyə görə eliyirlər ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bawa duwurem coxunuz gencsiz. Qan qayniyir. Adrenalin axdarirsiz. Ama hecbir ana ata isdemezki oglu gedib bawqa dovletde HƏLAK olsun. Hansisa oyunun qurbani olsun. Olkeni idare edenlerden agilli deilik her halda. Suriyali turkiyede qiz geline satawir kucede qelyan cekir. Turk gedib orda ÖLÜR. tirkanida verirlerki wehid fso. Hemcininde felestin. Bele ureyi yanan varsa mesaj yazmasin. Ureyi isdiyen rahat kece biler felestine. Mawallah bacarigli milletiy. Amerikaya kecen adamlarig. Fekestine kecmey daha asandi gedin doyuwun. Muselmanlari qoruyun ! Haqsizliga susmayin.,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Pis birşey demir bu yaxinlarda burda iki qizi doğradilar birinin başini ayagini qolunu kesdiler birinide bogazinan vurub yatdiği yerde öldurduler ona gore deyirki burda bele şey oldu boyudulmedi sizde bir uşag ölüb boyudursuz mende ona başa saliramki buraynan ora ferqlidi burda bele şeyler az olur orda uje normallaşib bele de demey olarda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O senin amma dalinca cox surunecey bildinde bu seckilerde istrak etmeyecey?))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reallığdı sadəcə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzsuz insanlarda belə olur yeqinki),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Deyə bilmezsən,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Neeecef demediler terrorcular Qarabaqdan gelif?bunlarda adetdi axi bir sey olan kimi sionistleri amerikalilari zimbabve vetendaslarin bizim serhedlerde axtarirlar,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Xanım onsuzda hər adamın yasında sinə vurulmur,bir Hacının birdə Şəhidlərin yasında olub bu",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allah belasin versin axir hardan əlde edibse camaatin evinde yixdi kulbaw ele ozunude bedbext eledi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qarışıq),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Verirsen?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It cani var bunda hara ölür,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Olsunda yenede ziyandıda bedenine yazıgın gelmir?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Elə Adəm ağıldadı onu istiyən lər də,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İsrail güclü olsa İrandan birinci balaca uşaqları qətlə yetirərək Fələstini yerlə yeksan edəcək,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41-45 də olduğu kimi xalqlara xidmət etmelisiz sabun olaraq,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Sən olara inan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikdə,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Bilirəm də oğlan olsun fso xeyir gözləmə),0.0,1.0,0.0,0.0,0.0,0.0,1.0
"O hecolmasa bez nomer xuligandi,sen nesen ay cuwka",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Özdə Qəşəydə foto çxb e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farmazon yupiter,0.0,1.0,1.0,0.0,0.0,0.0,1.0
"Əsas Rusiyanın bazasını soxmayaq bunu deyə-deyə. Sülhməramlılar soxuldusa, bazaları da ola bilər bir gün, onlar istəsələr :)",0.0,0.0,1.0,0.0,0.0,0.0,1.0
Araşdırma nəticəsində yəgin məlum olacaq ki onlara göstəriş Ukraynadan gəlib.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu nə vicdansızlıqdır,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sagol seni meqi,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Siqaretsiz qalmışam ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tələbələr bütün gün orda burda şot verir,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Я перейду на бакинский диалект gedəcəksən gelicegsen ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilmirsiz cavablar nə vaxt cixacaq?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Müharibə gedir burda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oyaq pesi var?,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Daynln pesiyesi 2qat artrlldll birdenede azsamad masln hediye,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Yok yo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu cxanlardan deyl psxoloji tesr edr,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Baci səhv gəlmisən eevlilik sehfesi deyil xəbər sehifesidi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Fəsil dəyişikenliyi ilə əlaqədar təsadüf neticesinde emele gelen tozoidlerin neticesi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eynən onlar türk dili bilən ərəblərdir.Ərəb görəndə özlərini itirirlər.,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Heye gülürlər serefsziler qoy basdarina gelsin gorsunler,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Məmurların yeni yeyinti yeri)),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Əsas hamı bildiki sən şantaj edib camaatdan pul alırsan,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yemek seven insanlar herseyi yemeye bagliyirlar mende beleyem ))))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haram yimeydən əmələ gələn uşağ necə olmalıdıki ????,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yox bazdığbeliyirəm,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sərf eləmir deyə yorumladım,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elon yoxe Mark,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uje parçalayandan sonra üstünə sürməlidir? Çox məntiqlisiz görürəm,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Əllərinə sağlıq, əgər kiminsə namusuna göz dikibse beləsinə gözün çıxarmaq lazımdır",0.0,1.0,0.0,0.0,0.0,0.0,1.0
kime çok şukur demek onu anlat arkadaşlara ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimin bacısının üstüne boşalım tez yazın qalxıb,0.0,0.0,0.0,0.0,1.0,0.0,1.0
O qeder yaş ferqi yoxdu çoxu heç evliliyin ne olduxun bilmir deyir mecidin qapısı açıq olasada itin etibarı bes qızın ağıllı yoxdu bes insanın oğlanlıqı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Heç kim boşuna atlanıb düşməsin, abş la heç kim bacarmır. Rusiya kimi dövlət 2 ildi Ukranyanı ram edə bilmir. Ara yerdə kasıb camaat uşaqlar ölür.ABŞ taxta biti kimi hamını əzir. Dünya əhalisi azaldılır. Qərar verilib. Böyük başlar, boş başları torpaq adı altında bir birinə qırdırır. Fələstin bilmirdi ki belə olacaq?. Bir nəfər yüksək rütbəli ABŞ lı , və ya İsrailli öldürə bilib? Yox. Amma özləri öldürülüb? Hə. Onda camaatı niyə qırğına verir? Zəifsənsə otur yerində, uşaqların öldürülməsinin birinci günahkarı özləridi. Bilmirdilər belə olacaq, onsuzda əhalini azaltmağa bəhanə lazımdı. Əhali harda çox artır? Müsəlman ölkələrində. Ona görə də illərdi müsəlmanları qırırlar. Biz bilirdik ki ermənistandan güclüyük, 44 + 1 günə məsələni həll elədik. Çoxları qınadı, amma 44cü gün dayanmasaydıq bizi də belə aqibət gözləyərdi. İndi sən Fələstin, sənin nə gücün var ki qalxmısan israilə qarşı. Niyə əhalini qırdırırsan?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam bir söz soruşan kimi meyid videolarını atırsınız mənə.Sizdən video istəyən yoxdu atmayında!!!!!!!!!!,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yalandan dostdum deme ey komey ele,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Allah qapını bağlasın hahahajs,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Belkede pulsuz)),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Həvəsdən düşür uşaq. Ondan sonrada oxumur,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gətirde mənə bidene,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Finduk kadar aklun vardi, ondada kurt çikti)))",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Salam söhbetden kenar qeşey pubg hesabı satıram isteyen var?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanışım var deyirəm anama 10 min maaş verir ged qırağdan dur mina yeri de,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bizimkiler elə şey alacaq? Əlbəttə yox lap hökumət pulun ayırsada qattalacaqlar qoyacaqlar cibə olan camahatin balasına olacaq necə ki müharibə vaxtı bidene pikap tapammirdilar,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Buda menim yaxwlqim ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tema tapin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu nece yardımdı tepelerne atırlar ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yazmısız da. Sadece gerek böyük herfle yazardınız Şerefsizlik,0.0,1.0,0.0,0.0,0.0,0.0,1.0
goreyde ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hansini deyirsen Bes ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ged yat,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Yaz sən,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men dedim pisi yaxşisi olur sen ujey boytan atirsan,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Nədi hələ bu razqon götürür? Atirsiz atın,atmirsiz imkan verin millət gedib yatsin",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Evdə süper tətil etdim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bir belə insanda vidyo yoxdu),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yəqin məmurların gəliri nəzərdə tutulubda.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nem vallah,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uşaqlara gör nə oyredirsen ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almasinhalva istəyir urəyim isin olmasin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xeyr burada siz cinayetkarligi butun dunyaya yayan Hitlerden yazdiginiz ucun ve bu fikrinize destek verdiyiniz ucun size xususi sanksiya elan olunacag)),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gedirem kinoya baxam 1 de bitir oda),0.0,0.0,0.0,0.0,0.0,0.0,0.0
800 ə görə həyatını təyin et,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu müharibə nə qədər ki Azərbaycanlı erməni var davam edəcək,1.0,0.0,0.0,0.0,0.0,0.0,1.0
İşinde ol danışığıvı bil qaqaş,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Gələcəyimi düşündüyüm üçün bu qədər əziyyət çəkirəm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ele ən pisidə odu bilirsən olmayacaq amma dua edirsən ‍,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Azğınlar, zorlayanlar edam edilməlidir, bu, düzgün qərar olmalıdır.",0.0,0.0,0.0,1.0,0.0,0.0,1.0
Vallah bizim millete fərq etmez))))),1.0,0.0,0.0,0.0,0.0,0.0,1.0
Muselmansiz? İslam dinini qebul edirsiz ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qışqırdım diyəcəkdim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Başları xarabadıe hələ o hayda yenə çəkillər bir baxında o yetimə ayda‍belədəki hakk oldu nə itin azıb axı reyslərin yanında,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Cahilik nadanlig haqqin berqarar olacagi gun gelende o bezileriniz cahilik nadanlig etiyinizde basa duseceksiz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Usaq usaq hereketlerErgen,0.0,1.0,0.0,0.0,0.0,0.0,1.0
sən sülhü qardaşlığ kimi görürsənsə məncə sən analiz ver,0.0,1.0,0.0,0.0,0.0,0.0,1.0
o yazan adam ermeniye gore deyir o menada yazdım onu.Amma umumi olkeye (İsraile)tehluke varsa durub onların sifetlerine baxmalıdı? yaman Livan destekçisi çıxdız yagin qohum zad var orda,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Görəy italiya nağaracaq cbc sportan baxırsan ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De sən öləsən həsən ağanın adamıyam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guya bunu bilmirdikdə,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sən Elə bir rəhmət desən bəsdi qaqa, qarşı evrəni zadı boşla getsin. Ama sənə deyimki Canavarı bilmirəəm ama hinə girən çaqqalında dalıycada hürürləraaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onlar türk deyil yahudi özünden olmuyana medal vermir,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Yəqin bazarda zibilliydən yığır ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Necədə gorməmişdilər su qitliğıdi elə bil nə olub gozləyin novbə ilə doldurundə özləridə kisidilər hələ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"Kimde var video,zehmet olmasa menede gondererdiz",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hələ uşağa deyirki yo narahat olma sənə heç nə eləmiyəcəm..elədə qəşəng rahatca anasını baltalayır,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Kimsə nəsə ala bilibmi görəsən)) olanı da cırmış olarlar bu vəhşiliklə,0.0,1.0,0.0,0.0,0.0,0.0,1.0
İnsellah goreyde qismetdi olsada canimiz vetene qurbandi qoymariq neyse olsun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omu km deyr ciyermzde cxararlar ermeni berdeni partdadanda niye muahribe oldu ? Gemce terorru zadi,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Zarafatsız öz millətimzə qızı başqadı rus cəhhənm olsun,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Yaxsiyam neyniyirsen yene siqaret?),0.0,0.0,1.0,0.0,0.0,0.0,1.0
O video sizin eylenmeniz ucun deyile bunu temaya cevirmisiz deyirsiz video atin.Birinin oldurulduyunu gormek bele maraqlidir?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Chp duz der,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allah şəfa versin əməliyyat yaxşıdı bir tərəfden can qutarir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok o zaman deki iran fars xuymeyniye rejimi bize düşməndi ama 40 milyon qardaşımız var orda olaraq can qurban de deyim ogulsan,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Aaamən getdim aldım o qədər qaçmışdıqsa başımız su idi),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demek olarki eynidi getdim baxdim geldim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uşağın öldürür deyeirki boğulur sonra deyir öldürme meni oğlancığda deyir ki narahat olma sonra qız deyir men yaşaya bilmerem menidə öldür sonra balta sesi gelir qizin sesi kesilir,0.0,0.0,0.0,1.0,0.0,0.0,1.0
desem ki 1 saniye nedi onuda yatmamışam‍,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Özü kimi şrəfsiz üzə duran işverən şantaj eliyən yoxdu,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Hee mende durub içerem indi çox danişdim)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Düzdü çox güclüdürlər amma mümkünsuz deyil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day ppx seni qovmayacag nede tutmayacag rahat satacagsan butun metrolar senniydi,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Zirəyəde lans gəlsə yaxşı olar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bularin yene bawi qacibda),0.0,1.0,0.0,0.0,0.0,0.0,1.0
Nese men gedim yatım Geceniz Xeyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O yukseklikde qus ola biler.ildirim ola bilmez ne danisdiqnizi ozunuz bilmirsiz.yenede haqlisiz saolun,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qaqas adivin menasi nedi ??,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salam olsun pesilere,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10yasimda qonsudaki qiza mektub yazirdim saf olmusam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meni sidnr,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Gicdiki,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Dogurdan Israil ozu teror dovletidi pkk ypk get arasdir gor kim kime silah verir,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Durub video chekir,gorursen baltaliyirda.Zeng vurda polise",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yenı deyıremde yayılsa o adam sıznen başka vur danısacag,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Düzdü cünki orda yaşayan Azərbaycanlılardan soruşulmamış torpağı peş keş ediblər buda cinayətdi nərimanov sonra peşman olub qarabağda o səhfi etməyib ancağ yenə səhf olub onuncündə indiyəcən bu bəlanı cəkiriy,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qrupda bidene toyuq fizyoterapistliyi elememişdim onuda eledim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahaa haminizin evezinden  bir bir dualarinizi yazirsiz bizde dua eleyib agaca budaglara lent baglayiriq kompaniyadi her sey 100 manatin icindr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ölkənin yarsını bu yiyir guya ibadət əhlidi,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Qardaş boş ver gedsin belələri millətin sevincinə çız qoyanlardı,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Deyesen hec malla getmemisiniz,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Pesisən ?,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Yığışın yigisin görün dagitmadiginız yerlər qalıbsa oralarada bi baxın görün neyliye bilirsiz ....,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Mən semestr imtahanına girəndə kəsilməm 99 % çətin idi yadmda qalmırxı ama yenədə kəsilmiyəcəm dedim insan beyninə necə yeridirsə evrənə nə qədər müsbət fikirlər göndərsək bir o qədər müsbətdir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdoğanın türklere olan min pisdiyinden sadece biri ,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Ele bil biraz arxada galmisane,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bele dıye bılersız ama xanımn dansıqı lezet elemedı bıtaz oznen razı dansdı sız tezesıze men bu kanalı 3 ıldı ızleyırem hef deldı kohnr admın nezaaretcıler tezeler o dol nese day,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Bizde kete demirler qutabdi ancaq)))),0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bəli səni deyirik narahat etmə admini, yoxsa izləyici deməm ban tətbiq edərəm",0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bos şeydi təhsil yoxdu,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sene dexli var nece gedirler?Oz evinin iciylr maraqlan.Senin işin geyim haqda rey bildirmek deyil,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Oları işdən azad etmək hec nedi sadəcə etmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siz niyə o sozu dedizki,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxe var xalami saxlayan odu kumirim,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Yiyəsizlər usaqi təkliyib gor nə hala salirlar,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Olimpiakos deyirsən?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temiz et tokensizee dii bawdayin gorey ne qelet elirsuz,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Qurban Qurbanov fasilədə pazdıyıb ,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kimi sikek,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Baxib dahada nufrrt etmek isdryrem eclafa,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sagaliblar yada ölubler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ele siz yazanda o da size ilişmeye başladı heyatim deyerek,mene ele gelir ki o oğlan idi sataşırdı zarafat edirdi. Bir Xanım o qeder ucuz davranmaz mence)",0.0,1.0,0.0,0.0,0.0,0.0,1.0
ADMİN BU CHATİ YAVAS MODDAN CİXARTDAAA EHHH!!!!!!!,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Pesiyəm mən?,0.0,0.0,1.0,0.0,0.0,0.0,1.0
o kanalı şəxsidə atında zəhmət olmasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bele şerefsizler olse yaxsidi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atacaqlare axırda,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mene ondan asagi demisdi axi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He çoxları qinayirdi her sozu deyirdilər ruslarla münasibəti normal saxlayanda indiki gəldiyimiz şəraitde en doğru atılan addım idi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nece werefsiz insanlar var ee hele uwaqin qabaqinda uzanmaqina bax,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Rədd olsun ərəb mənə nə Azərbaycana Qarabağ veclərimə almırdı bular,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Fuzulidenem bakida qallam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Qaqawlar xanima baxineee fudbol dersi keçir ,",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mende spam.oldum goren ne vaxt acilacaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bizəhmət nidanızı özünüzə saxlayın tamam?!,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Bizim oyuncuların ayağından ayaqqabı çıxır qorxudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu dəfədə pis etdim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
